cid,region_type,region_id,regionNum,o_start_time,o_end_time,d_start_time,d_end_time,o_during,d_during,v_value,s_value,c_value,o_set_len,d_set_len
0,type_O,2,4,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_O,4,4,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_O,6,4,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_O,7,4,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_D,9,5,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_D,10,5,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_D,12,5,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_D,14,5,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
0,type_D,15,5,2018-01-01,2018-01-27,2018-01-01,2018-01-27,27,27,0.00106,10.35613,0.10477,4,5
1,type_O,8,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_O,9,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_O,10,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_O,42,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_O,12,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_O,13,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_O,14,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_O,15,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,2,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,3,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,4,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,5,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,6,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,7,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,11,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,14,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,15,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,16,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,17,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
1,type_D,50,12,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00409,12.15184,0.22294,8,12
3,type_O,2,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,3,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,4,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,5,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,6,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,7,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,11,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,16,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_O,17,9,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,8,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,9,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,10,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,42,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,12,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,13,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,14,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
3,type_D,15,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00384,15.82699,0.24653,9,8
4,type_O,32,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,193,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,34,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,323,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,192,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,325,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,35,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,18,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,20,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,23,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,22,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,316,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,25,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,26,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,28,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_O,351,16,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,195,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,198,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,105,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,106,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,108,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,18,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,29,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,19,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,21,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,23,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,24,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,27,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
4,type_D,189,13,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00221,41.56157,0.30307,16,13
5,type_O,105,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_O,108,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_O,18,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_O,21,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_O,23,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_O,24,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_O,27,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_O,29,8,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,32,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,192,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,34,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,323,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,193,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,357,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,358,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,325,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,321,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,35,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,20,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,22,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,316,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,25,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,26,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,28,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,318,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,type_D,351,18,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
6,type_O,68,5,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
6,type_O,70,5,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
6,type_O,74,5,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
6,type_O,80,5,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
6,type_O,81,5,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
6,type_D,324,3,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
6,type_D,325,3,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
6,type_D,318,3,2018-01-01,2018-03-04,2018-01-01,2018-03-04,63,63,0.00015,109.3293,0.12806,5,3
7,type_O,134,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_O,359,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_O,135,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_O,8,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_O,140,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_O,12,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_O,142,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_O,312,8,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_D,297,4,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_D,292,4,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_D,222,4,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
7,type_D,294,4,2018-01-01,2018-09-28,2018-01-01,2018-09-28,271,271,0.0004,19.42115,0.08814,8,4
8,type_O,147,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,148,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,149,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,150,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,151,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,152,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,153,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,154,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,155,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,156,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,158,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,159,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,160,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,161,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,162,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,163,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,164,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,288,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_O,306,19,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,160,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,161,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,162,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,163,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,164,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,306,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,147,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,148,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,149,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,150,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,151,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,152,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,153,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,154,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,156,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,158,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,type_D,159,17,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
9,type_O,160,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,288,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,289,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,163,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,147,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,148,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,342,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,279,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,153,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,155,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,284,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_O,159,12,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,331,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,339,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,277,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,278,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,280,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,281,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,285,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
9,type_D,287,8,2018-01-01,2018-03-26,2018-01-01,2018-03-26,85,85,0.00123,10.74129,0.11494,12,8
10,type_O,288,5,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_O,342,5,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_O,279,5,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_O,155,5,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_O,284,5,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_D,339,6,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_D,277,6,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_D,278,6,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_D,281,6,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_D,285,6,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
10,type_D,287,6,2018-01-01,2018-01-20,2018-01-01,2018-01-20,20,20,0.00044,24.95885,0.10479,5,6
11,type_O,192,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00036,76.50945,0.16596,3,3
11,type_O,193,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00036,76.50945,0.16596,3,3
11,type_O,28,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00036,76.50945,0.16596,3,3
11,type_D,106,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00036,76.50945,0.16596,3,3
11,type_D,195,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00036,76.50945,0.16596,3,3
11,type_D,198,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00036,76.50945,0.16596,3,3
12,type_O,195,2,2018-01-01,2018-01-26,2018-01-01,2018-01-26,26,26,0.00064,76.05487,0.22062,2,2
12,type_O,198,2,2018-01-01,2018-01-26,2018-01-01,2018-01-26,26,26,0.00064,76.05487,0.22062,2,2
12,type_D,192,2,2018-01-01,2018-01-26,2018-01-01,2018-01-26,26,26,0.00064,76.05487,0.22062,2,2
12,type_D,193,2,2018-01-01,2018-01-26,2018-01-01,2018-01-26,26,26,0.00064,76.05487,0.22062,2,2
13,type_O,294,4,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_O,297,4,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_O,292,4,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_O,222,4,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,134,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,135,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,359,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,8,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,140,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,12,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,142,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
13,type_D,312,8,2018-01-01,2018-10-08,2018-01-01,2018-10-08,281,281,0.00045,15.10001,0.08243,4,8
14,type_O,281,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
14,type_O,339,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
14,type_O,285,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
14,type_O,278,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
14,type_D,288,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
14,type_D,155,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
14,type_D,342,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
14,type_D,159,4,2018-01-01,2018-01-14,2018-01-01,2018-01-14,14,14,0.00036,25.9729,0.0967,4,4
15,type_O,333,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00051,25.43978,0.1139,3,2
15,type_O,102,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00051,25.43978,0.1139,3,2
15,type_O,63,3,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00051,25.43978,0.1139,3,2
15,type_D,328,2,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00051,25.43978,0.1139,3,2
15,type_D,336,2,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00051,25.43978,0.1139,3,2
16,type_O,336,2,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00073,13.82664,0.10047,2,5
16,type_O,328,2,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00073,13.82664,0.10047,2,5
16,type_D,102,5,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00073,13.82664,0.10047,2,5
16,type_D,332,5,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00073,13.82664,0.10047,2,5
16,type_D,333,5,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00073,13.82664,0.10047,2,5
